,station_id,name,short_name,latitude,longitude,region_id,rental_methods,capacity,eightd_has_key_dispenser,num_bikes_available,num_bikes_disabled,num_docks_available,num_docks_disabled,is_installed,is_renting,is_returning,eightd_has_available_keys,last_reported
358,4086,Inwood Ave & W 170 St,8233.01,40.840536,-73.919228,71,"CREDITCARD, KEY",21,False,19,0,2,0,False,False,False,False,2022-02-05 20:24:18+00:00
359,4600,Marion Ave & Mosholu Pkwy,8699.01,40.8704956,-73.8818756582,71,"CREDITCARD, KEY",21,False,18,1,2,0,False,False,False,False,2022-02-05 21:43:40+00:00
360,3352,Sigourney St & Columbia St,3940.04,40.67267243410948,-74.0087952464819,71,"CREDITCARD, KEY",21,False,17,1,3,0,False,False,False,False,2022-02-05 23:47:30+00:00
361,4080,Jerome Ave & E 164 St,8096.02,40.831444,-73.926226,71,"CREDITCARD, KEY",21,False,18,0,3,0,False,False,False,False,2022-02-05 20:35:02+00:00
362,4099,E 169 St & Webster Ave,8122.04,40.834015,-73.908863,71,"CREDITCARD, KEY",21,False,17,1,3,0,False,False,False,False,2022-02-05 18:47:48+00:00
363,4277,20 Ave & 42 St,7163.07,40.775415,-73.900063,71,"CREDITCARD, KEY",21,False,18,0,3,0,False,False,False,False,2022-02-05 23:52:31+00:00
364,4343,3 Ave & 17 St,3779.02,40.666168,-73.995549,71,"CREDITCARD, KEY",21,False,18,0,3,0,False,False,False,False,2022-02-05 17:39:44+00:00
365,4347,21 St & 4 Ave,3668.04,40.662584,-73.995554,71,"CREDITCARD, KEY",21,False,17,1,3,0,False,False,False,False,2022-02-05 21:17:18+00:00
366,4365,E 3 St & Church Ave,3046.03,40.643817,-73.977433,71,"CREDITCARD, KEY",21,False,18,0,3,0,False,False,False,False,2022-02-05 20:58:42+00:00
367,4530,Madison St & 10 St,HB503,40.749943254122456,-74.03586477041245,311,"CREDITCARD, KEY",21,False,18,0,3,0,False,False,False,False,2022-02-05 23:03:06+00:00
368,3394,Columbia St & W 9 St,4086.05,40.6769993,-74.00647134,71,"CREDITCARD, KEY",21,False,17,0,4,0,False,False,False,False,2022-02-05 21:58:27+00:00
369,4287,Steinway St & Ditmars Blvd,7074.01,40.772717,-73.906127,71,"CREDITCARD, KEY",21,False,2,0,4,15,False,False,False,False,2022-02-05 23:28:32+00:00
370,4443,Seaman Ave & Beak St,8650.11,40.867505,-73.926363,71,"CREDITCARD, KEY",21,False,16,1,4,0,False,False,False,False,2022-02-05 17:38:03+00:00
371,4327,21 St & 21 Ave,7314.03,40.782465,-73.914527,71,"CREDITCARD, KEY",21,False,16,0,5,0,False,False,False,False,2022-02-05 19:46:57+00:00
372,4468,W 218 St & Indian Rd,8732.04,40.873054589370895,-73.91837194561958,71,"CREDITCARD, KEY",21,False,16,0,5,0,False,False,False,False,2022-02-05 09:20:34+00:00
373,4521,Madison St & 1 St,HB402,40.73879,-74.0393,311,"CREDITCARD, KEY",21,False,16,0,5,0,False,False,False,False,2022-02-05 23:41:14+00:00
374,4528,8 St & Washington St,HB603,40.74598388291562,-74.02819901704788,311,"CREDITCARD, KEY",21,False,16,0,5,0,False,False,False,False,2022-02-05 23:51:57+00:00
375,4257,43 St & 37 Ave,6401.01,40.750181,-73.919998,71,"CREDITCARD, KEY",21,False,15,0,6,0,False,False,False,False,2022-02-05 23:10:32+00:00
376,4437,Broadway & W 185 St,8416.07,40.852538,-73.93441,71,"CREDITCARD, KEY",21,False,14,1,6,0,False,False,False,False,2022-02-05 23:23:36+00:00
377,4674,45 Ave & 21 St,6319.07,40.74737075646803,-73.94777297973631,71,"CREDITCARD, KEY",21,False,15,0,6,0,False,False,False,False,2022-02-05 23:31:02+00:00
378,3608,5 St & 51 Ave,6137.04,40.7423737,-73.9566,71,"CREDITCARD, KEY",21,False,13,1,7,0,False,False,False,False,2022-02-05 23:28:36+00:00
379,3939,Willow Ave & E 133 St,7626.02,40.800933,-73.913863,71,"CREDITCARD, KEY",21,False,14,0,7,0,False,False,False,False,2022-02-05 20:01:16+00:00
380,4201,Clay Ave & Claremont Pkwy,8225.05,40.83999,-73.90549,71,"CREDITCARD, KEY",21,False,13,1,7,0,False,False,False,False,2022-02-05 22:24:33+00:00
381,3982,Bergen Ave & E 152 St,7858.02,40.817166,-73.914737,71,"CREDITCARD, KEY",21,False,13,0,8,0,False,False,False,False,2022-02-05 23:55:10+00:00
382,4323,20 Ave & 33 St,7226.03,40.779399,-73.905708,71,"CREDITCARD, KEY",21,False,13,0,8,0,False,False,False,False,2022-02-05 21:28:38+00:00
383,3061,Throop Ave & Myrtle Ave,4697.01,40.69622937,-73.94371094,71,"CREDITCARD, KEY",21,False,10,2,9,0,False,False,False,False,2022-02-05 22:49:16+00:00
384,4174,3 Ave & E 170 St,8137.06,40.834857,-73.903743,71,"CREDITCARD, KEY",21,False,12,0,9,0,False,False,False,False,2022-02-05 16:43:25+00:00
385,4368,12 Ave & 36 St,3056.05,40.643546,-73.986418,71,"CREDITCARD, KEY",21,False,12,0,9,0,False,False,False,False,2022-02-05 18:09:40+00:00
386,4523,Church Sq Park - 5 St & Park Ave,HB601,40.74265933273143,-74.03223305940628,311,"CREDITCARD, KEY",21,False,12,0,9,0,False,False,False,False,2022-02-05 23:33:57+00:00
387,4601,E Burnside Ave & Ryer Ave,8397.02,40.850535,-73.901318,71,"CREDITCARD, KEY",21,False,12,0,9,0,False,False,False,False,2022-02-05 22:17:19+00:00
388,4662,23 Rd & 31 St,7082.14,40.77336750284339,-73.91382560133934,71,"CREDITCARD, KEY",21,False,12,0,9,0,False,False,False,False,2022-02-05 19:18:04+00:00
389,3525,23 Ave & 27 St,7178.02,40.776165,-73.9153175,71,"CREDITCARD, KEY",21,False,11,0,10,0,False,False,False,False,2022-02-05 22:14:19+00:00
390,3605,31 Ave & Crescent St,6893.10,40.7658346,-73.9265474,71,"CREDITCARD, KEY",21,False,9,2,10,0,False,False,False,False,2022-02-05 23:58:40+00:00
391,4018,Broadway & W 131 St,7865.09,40.817555,-73.957163,71,"CREDITCARD, KEY",21,False,10,1,10,0,False,False,False,False,2022-02-05 23:57:05+00:00
392,4091,Jerome Ave & Ogden Ave,8081.01,40.829797,-73.931015,71,"CREDITCARD, KEY",21,False,10,1,10,0,False,False,False,False,2022-02-05 18:10:41+00:00
393,4294,76 St & 21 Ave,7032.02,40.77028,-73.893675,71,"CREDITCARD, KEY",21,False,11,0,10,0,False,False,False,False,2022-02-05 19:58:06+00:00
394,3764,Bushwick Ave & McKibbin St,5027.02,40.705517,-73.93936,71,"CREDITCARD, KEY",21,False,9,1,11,0,False,False,False,False,2022-02-05 21:03:02+00:00
395,4109,Amsterdam Ave & W 183 St,8353.09,40.84925,-73.93022,71,"CREDITCARD, KEY",21,False,10,0,11,0,False,False,False,False,2022-02-05 23:54:49+00:00
396,4143,Hunts Point Ave & Bryant Ave,7820.05,40.813991,-73.8855,71,"CREDITCARD, KEY",21,False,9,1,11,0,False,False,False,False,2022-02-05 15:43:03+00:00
397,4398,65 St & 2 Ave,3019.02,40.640493,-74.02564,71,"CREDITCARD, KEY",21,False,10,0,11,0,False,False,False,False,2022-02-05 15:04:36+00:00
398,4467,10 Ave & W 215 St,8679.03,40.86932465640094,-73.91519755125046,71,"CREDITCARD, KEY",21,False,10,0,11,0,False,False,False,False,2022-02-05 22:40:32+00:00
399,3887,Flushing Ave & Woodward Ave,5225.02,40.71246,-73.91873,71,"CREDITCARD, KEY",21,False,7,2,12,0,False,False,False,False,2022-02-05 22:07:40+00:00
400,4193,W 181 St & Riverside Dr,8381.04,40.85168,-73.94186,71,"CREDITCARD, KEY",21,False,9,0,12,0,False,False,False,False,2022-02-05 19:56:55+00:00
401,4314,30 Ave & 47 St,6774.13,40.761294,-73.909562,71,"CREDITCARD, KEY",21,False,8,1,12,0,False,False,False,False,2022-02-05 23:06:24+00:00
402,4352,McDonald Ave & Vanderbilt St,3394.03,40.651654,-73.981231,71,"CREDITCARD, KEY",21,False,9,0,12,0,False,False,False,False,2022-02-05 21:55:50+00:00
403,4439,Amsterdam Ave & W 189 St,8432.04,40.853142,-73.927094,71,"CREDITCARD, KEY",21,False,8,1,12,0,False,False,False,False,2022-02-05 23:07:59+00:00
404,4451,W 190 St & Broadway,8474.02,40.85648733523576,-73.93296986818314,71,"CREDITCARD, KEY",21,False,9,0,12,0,False,False,False,False,2022-02-05 21:33:38+00:00
405,3756,White St & Moore St,4987.06,40.704508,-73.9351,71,"CREDITCARD, KEY",21,False,7,1,13,0,False,False,False,False,2022-02-05 23:41:34+00:00
406,3770,Central Ave & Flushing Ave,4947.04,40.702831,-73.9333,71,"CREDITCARD, KEY",21,False,7,0,14,0,False,False,False,False,2022-02-05 21:23:01+00:00
407,4203,Westchester Ave & Southern Blvd,8004.03,40.824956,-73.891677,71,"CREDITCARD, KEY",21,False,7,0,14,0,False,False,False,False,2022-02-05 21:57:01+00:00
408,4247,Riverside Dr & W 153 St,8108.02,40.832164,-73.949702,71,"CREDITCARD, KEY",21,False,6,1,14,0,False,False,False,False,2022-02-05 23:41:35+00:00
409,4296,Steinway St & 19 Ave,7220.01,40.778089,-73.899558,71,"CREDITCARD, KEY",21,False,7,0,14,0,False,False,False,False,2022-02-05 15:59:55+00:00
410,4332,Morris Ave & E 163 St,8036.05,40.827230499624726,-73.91765579597632,71,"CREDITCARD, KEY",21,False,7,0,14,0,False,False,False,False,2022-02-05 20:43:09+00:00
411,4471,Amsterdam Ave & W 186 St,8394.15,40.851113,-73.928808,71,"CREDITCARD, KEY",21,False,7,0,14,0,False,False,False,False,2022-02-05 17:22:49+00:00
412,3326,Clinton St & Centre St,4045.01,40.67434,-74.00194698,71,"CREDITCARD, KEY",21,False,6,0,15,0,False,False,False,False,2022-02-05 18:46:41+00:00
413,3673,Dean St & Franklin Ave,4107.13,40.67759206937376,-73.955637216568,71,"CREDITCARD, KEY",21,False,6,0,15,0,False,False,False,False,2022-02-05 23:20:57+00:00
414,3975,Brook Ave & E 157 St,7935.07,40.820713,-73.911759,71,"CREDITCARD, KEY",21,False,5,1,15,0,False,False,False,False,2022-02-05 08:40:03+00:00
415,4094,Park Ave & E 162 St,8016.07,40.825716,-73.915585,71,"CREDITCARD, KEY",21,False,6,0,15,0,False,False,False,False,2022-02-05 23:36:29+00:00
416,4198,E 161 St & Park Ave,7979.17,40.824811,-73.916407,71,"CREDITCARD, KEY",21,False,6,0,15,0,False,False,False,False,2022-02-05 18:45:18+00:00
417,4288,Steinway St & 21 Ave,7137.04,40.774798,-73.903787,71,"CREDITCARD, KEY",21,False,6,0,15,0,False,False,False,False,2022-02-05 21:06:52+00:00
418,4508,E Tremont Ave & E 176 St,8356.02,40.847798,-73.901883,71,"CREDITCARD, KEY",21,False,6,0,15,0,False,False,False,False,2022-02-05 18:30:15+00:00
419,3047,Halsey St & Tompkins Ave,4319.07,40.6823687,-73.944118,71,"CREDITCARD, KEY",21,False,4,1,16,0,False,False,False,False,2022-02-05 23:46:43+00:00
420,3050,Putnam Ave & Throop Ave,4392.04,40.6851532,-73.94111,71,"CREDITCARD, KEY",21,False,5,0,16,0,False,False,False,False,2022-02-05 23:59:36+00:00
421,3422,Columbia St & Degraw St,4422.04,40.6859296,-74.00242364,71,"CREDITCARD, KEY",21,False,5,0,16,0,False,False,False,False,2022-02-05 23:34:02+00:00
422,3603,31 Ave & 30 St,6857.09,40.7647,-73.9240312,71,"CREDITCARD, KEY",21,False,5,0,16,0,False,False,False,False,2022-02-05 23:45:02+00:00
423,4169,Morris Ave & E 171 St,8209.01,40.83899,-73.9109,71,"CREDITCARD, KEY",21,False,5,0,16,0,False,False,False,False,2022-02-05 20:21:37+00:00
424,4315,46 St & 30 Rd,6703.06,40.76072,-73.910989,71,"CREDITCARD, KEY",21,False,4,0,16,1,False,False,False,False,2022-02-05 21:51:57+00:00
425,3995,5 Ave & E 135 St,7769.06,40.812191,-73.937838,71,"CREDITCARD, KEY",21,False,3,1,17,0,False,False,False,False,2022-02-05 23:07:48+00:00
426,4090,Grand Concourse & E 156 St,7984.04,40.823429,-73.924689,71,"CREDITCARD, KEY",21,False,4,0,17,0,False,False,False,False,2022-02-05 08:40:05+00:00
427,4105,Concourse Village West & E 156 St,7962.01,40.823162,-73.923267,71,"CREDITCARD, KEY",21,False,4,0,17,0,False,False,False,False,2022-02-05 08:40:06+00:00
428,4252,Home St & Westchester Ave,8020.01,40.827629,-73.886659,71,"CREDITCARD, KEY",21,False,4,0,17,0,False,False,False,False,2022-02-05 22:54:56+00:00
429,4614,Grand Concourse & E Mosholu Pkwy S,8795.03,40.877964,-73.8847550291,71,"CREDITCARD, KEY",21,False,4,0,17,0,False,False,False,False,2022-02-05 09:40:47+00:00
430,3297,6 St & 7 Ave,3834.10,40.6686627,-73.97988067,71,"CREDITCARD, KEY",21,False,1,2,18,0,False,False,False,False,2022-02-05 23:19:33+00:00
431,3568,34 St & 35 Ave,6605.08,40.7569332,-73.9262231,71,"CREDITCARD, KEY",21,False,2,1,18,0,False,False,False,False,2022-02-05 23:36:52+00:00
432,4151,3 Ave & E 169 St,8103.05,40.832678,-73.905158,71,"CREDITCARD, KEY",21,False,2,1,18,0,False,False,False,False,2022-02-05 16:47:53+00:00
433,4390,46 St & 6 Ave,3161.02,40.645921,-74.005708,71,"CREDITCARD, KEY",21,False,3,0,18,0,False,False,False,False,2022-02-05 17:20:10+00:00
434,3356,Amsterdam Ave & W 66 St,7149.05,40.7746671,-73.98470567,71,"CREDITCARD, KEY",21,False,1,1,19,0,False,False,False,False,2022-02-05 23:56:08+00:00
435,3578,Park Pl & Franklin Ave,4033.06,40.6741806,-73.9564947,71,"CREDITCARD, KEY",21,False,2,0,19,0,False,False,False,False,2022-02-05 23:38:08+00:00
436,3606,49 Ave & 21 St,6128.04,40.74252,-73.948852,71,"CREDITCARD, KEY",21,False,2,0,19,0,False,False,False,False,2022-02-05 21:10:11+00:00
437,3765,Bushwick Ave & Stagg St,5140.06,40.709897,-73.94008,71,"CREDITCARD, KEY",21,False,2,0,19,0,False,False,False,False,2022-02-05 23:28:10+00:00
438,3946,St Nicholas Ave & W 137 St,7898.03,40.818477,-73.947568,71,"CREDITCARD, KEY",21,False,2,0,19,0,False,False,False,False,2022-02-05 22:29:52+00:00
439,4050,W 159 St & Edgecombe Ave,8119.05,40.833303,-73.939326,71,"CREDITCARD, KEY",21,False,1,1,19,0,False,False,False,False,2022-02-05 08:40:04+00:00
440,4081,Gerard Ave & E 165 St,8111.04,40.83173,-73.922394,71,"CREDITCARD, KEY",21,False,1,1,19,0,False,False,False,False,2022-02-05 14:26:54+00:00
441,4173,Longfellow Ave & E 165 St,7983.04,40.825322,-73.887729,71,"CREDITCARD, KEY",21,False,1,1,19,0,False,False,False,False,2022-02-05 19:06:17+00:00
442,4251,Nelson Ave & 167 St,8183.08,40.83670566862804,-73.92608866095543,71,"CREDITCARD, KEY",21,False,1,0,19,1,False,False,False,False,2022-02-05 23:58:31+00:00
443,4506,W Tremont Ave & Grand Ave,8384.03,40.850036,-73.912785,71,"CREDITCARD, KEY",21,False,2,0,19,0,False,False,False,False,2022-02-05 09:40:47+00:00
444,3528,Steinway St & 23 Ave,7009.02,40.7713937,-73.9077436,71,"CREDITCARD, KEY",21,False,1,0,20,0,False,False,False,False,2022-02-05 23:11:27+00:00
445,3546,Pacific St & Classon Ave,4148.07,40.6791944,-73.9587903,71,"CREDITCARD, KEY",21,False,1,0,20,0,False,False,False,False,2022-02-05 23:47:07+00:00
446,3960,Hamilton Pl & W 140 St,7959.18,40.822756,-73.951346,71,"CREDITCARD, KEY",21,False,1,0,20,0,False,False,False,False,2022-02-05 23:25:20+00:00
447,3968,Prospect Ave & E 151 St,7830.03,40.814232,-73.903927,71,"CREDITCARD, KEY",21,False,1,0,20,0,False,False,False,False,2022-02-05 21:40:19+00:00
448,4400,46 St & 7 Ave,3117.05,40.644743,-74.003754,71,"CREDITCARD, KEY",21,False,1,0,20,0,False,False,False,False,2022-02-05 22:15:19+00:00
449,4515,W Tremont Ave & Montgomery Ave,8407.03,40.851788,-73.916418,71,"CREDITCARD, KEY",21,False,0,1,20,0,False,False,False,False,2022-02-05 09:20:36+00:00
450,4585,Morris Ave & E Burnside Ave,8441.01,40.85322,-73.90546,71,"CREDITCARD, KEY",21,False,1,0,20,0,False,False,False,False,2022-02-05 09:40:46+00:00
451,4623,Buchanan Pl & Grand Ave,8535.01,40.85834,-73.90626,71,"CREDITCARD, KEY",21,False,1,0,20,0,False,False,False,False,2022-02-05 09:40:48+00:00
452,3080,S 4 St & Rodney St,5156.05,40.70934,-73.95608,71,"CREDITCARD, KEY",21,False,0,0,21,0,False,False,False,False,2022-02-05 23:38:54+00:00
453,3942,Broadway & W 133 St,7903.02,40.8190344,-73.956156,71,"CREDITCARD, KEY",21,False,0,0,21,0,False,False,False,False,2022-02-05 22:14:59+00:00
454,3945,Amsterdam Ave & W 136 St,7920.05,40.819746,-73.951819,71,"CREDITCARD, KEY",21,False,0,0,21,0,False,False,False,False,2022-02-05 19:40:41+00:00
455,4171,Boston Rd & E 167 St,8048.04,40.828199,-73.903719,71,"CREDITCARD, KEY",21,False,0,0,21,0,False,False,False,False,2022-02-05 08:40:07+00:00
456,4560,Grand Concourse & E 192 St,8601.04,40.86448,-73.89522,71,"CREDITCARD, KEY",21,False,0,0,21,0,False,False,False,False,2022-02-05 09:40:47+00:00
457,4564,Grand Concourse & E 197 St,8667.01,40.86945,-73.89148,71,"CREDITCARD, KEY",21,False,0,0,21,0,False,False,False,False,2022-02-05 09:40:47+00:00
458,4578,Grand Concourse & E 199 St,8703.05,40.87142,-73.88839,71,"CREDITCARD, KEY",21,False,0,0,21,0,False,False,False,False,2022-02-05 09:40:45+00:00
459,4636,W 192 St & University Ave,8639.01,40.866899,-73.901942,71,"CREDITCARD, KEY",21,False,0,0,21,0,False,False,False,False,2022-02-05 16:38:28+00:00
460,3780,Wyckoff Av & Stanhope St,4931.05,40.703545,-73.917775,71,"CREDITCARD, KEY",22,False,20,2,0,0,False,False,False,False,2022-02-05 22:06:39+00:00
461,3187,Warren St,JC006,40.7211236,-74.03805095,70,"CREDITCARD, KEY",22,False,21,0,1,0,False,False,False,False,2022-02-05 22:54:55+00:00
462,4113,Icahn Stadium,7514.01,40.79346,-73.92389,71,"CREDITCARD, KEY",22,False,21,0,1,0,False,False,False,False,2022-02-05 17:23:04+00:00
463,4392,52 St & 1 Ave,3253.01,40.649292,-74.020105,71,"CREDITCARD, KEY",22,False,21,0,1,0,False,False,False,False,2022-02-05 21:26:00+00:00
464,3214,Essex Light Rail,JC038,40.7127742,-74.0364857,70,"CREDITCARD, KEY",22,False,19,1,2,0,False,False,False,False,2022-02-05 22:01:42+00:00
465,4490,Featherbed Ln & Nelson Ave,8327.15,40.846011,-73.919637,71,"CREDITCARD, KEY",22,False,19,0,3,0,False,False,False,False,2022-02-05 19:54:24+00:00
466,4000,Lenox Ave & W 144 St,7910.01,40.819783,-73.936521,71,"CREDITCARD, KEY",22,False,18,0,4,0,False,False,False,False,2022-02-05 22:31:50+00:00
467,4016,Adam Clayton Powell Blvd & W 130 St,7774.02,40.812346,-73.946168,71,"CREDITCARD, KEY",22,False,18,0,4,0,False,False,False,False,2022-02-05 21:37:37+00:00
468,3209,Brunswick St,JC023,40.7241765,-74.0506564,70,"CREDITCARD, KEY",22,False,17,0,5,0,False,False,False,False,2022-02-05 22:54:10+00:00
469,4654,City Hall - Washington St & 1 St,HB105,40.73736,-74.03097,311,"CREDITCARD, KEY",22,False,17,0,5,0,False,False,False,False,2022-02-05 23:10:20+00:00
470,3511,Adam Clayton Powell Blvd & W 115 St,7643.18,40.802535,-73.9532423,71,"CREDITCARD, KEY",22,False,16,0,6,0,False,False,False,False,2022-02-05 23:11:42+00:00
471,4395,6 Ave & 60 St,2912.08,40.638196,-74.013821,71,"CREDITCARD, KEY",22,False,16,0,6,0,False,False,False,False,2022-02-05 09:20:33+00:00
472,3194,McGinley Square,JC055,40.7253399253558,-74.06762212514877,70,"CREDITCARD, KEY",22,False,15,0,7,0,False,False,False,False,2022-02-05 23:09:06+00:00
473,3211,Newark Ave,JC032,40.72152515,-74.046304543,70,"CREDITCARD, KEY",22,False,15,0,7,0,False,False,False,False,2022-02-05 22:31:21+00:00
474,3911,Wyckoff St & Nevins St,4290.08,40.683426,-73.984275,71,"CREDITCARD, KEY",22,False,15,0,7,0,False,False,False,False,2022-02-05 23:45:45+00:00
475,4427,Frederick Douglass Blvd & W 139 St,7876.07,40.81900581806558,-73.94476890563965,71,"CREDITCARD, KEY",22,False,15,0,7,0,False,False,False,False,2022-02-05 22:30:21+00:00
476,4087,W 170 St & University Ave,8254.01,40.84207,-73.926075,71,"CREDITCARD, KEY",22,False,14,0,8,0,False,False,False,False,2022-02-05 21:09:55+00:00
477,4463,W 204 St & Vermilyea Ave,8632.07,40.866141,-73.922648,71,"CREDITCARD, KEY",22,False,13,1,8,0,False,False,False,False,2022-02-05 18:59:25+00:00
478,3828,Eldert St & Bushwick Ave,4399.03,40.68652,-73.91321,71,"CREDITCARD, KEY",22,False,13,0,9,0,False,False,False,False,2022-02-05 23:27:31+00:00
479,4377,Dahill Rd & 12 Ave,3208.07,40.646037,-73.980963,71,"CREDITCARD, KEY",22,False,12,1,9,0,False,False,False,False,2022-02-05 23:32:12+00:00
480,4534,7 St & Monroe St,HB304,40.74641264837719,-74.03797701001167,311,"CREDITCARD, KEY",22,False,11,1,10,0,False,False,False,False,2022-02-05 23:40:00+00:00
481,3192,Liberty Light Rail,JC052,40.7112423,-74.0557013,70,"CREDITCARD, KEY",22,False,11,0,11,0,False,False,False,False,2022-02-05 23:30:09+00:00
482,3205,JC Medical Center,JC011,40.71653978099194,-74.0496379137039,70,"CREDITCARD, KEY",22,False,11,0,11,0,False,False,False,False,2022-02-05 22:32:54+00:00
483,3456,Jackson St & Leonard St,5332.10,40.71638031973561,-73.94821286201477,71,"CREDITCARD, KEY",22,False,10,1,11,0,False,False,False,False,2022-02-05 23:17:16+00:00
484,4071,Broadway & W 160 St,8157.06,40.835775,-73.9434,71,"CREDITCARD, KEY",22,False,10,1,11,0,False,False,False,False,2022-02-05 22:17:46+00:00
485,4130,Morris Ave & McClellan St,8107.10,40.831584,-73.9149,71,"CREDITCARD, KEY",22,False,10,1,11,0,False,False,False,False,2022-02-05 23:51:05+00:00
486,3212,Christ Hospital,JC034,40.734785818,-74.050443636,70,"CREDITCARD, KEY",22,False,10,0,12,0,False,False,False,False,2022-02-05 22:52:27+00:00
487,3213,Van Vorst Park,JC035,40.71848892,-74.047726625,70,"CREDITCARD, KEY",22,False,10,0,12,0,False,False,False,False,2022-02-05 23:26:13+00:00
488,4017,E 138 St & 5 Av,7809.13,40.81449,-73.936153,71,"CREDITCARD, KEY",22,False,10,0,12,0,False,False,False,False,2022-02-05 23:34:26+00:00
489,4302,21 St & 23 Ave,7210.07,40.778557,-73.919046,71,"CREDITCARD, KEY",22,False,10,0,12,0,False,False,False,False,2022-02-05 16:59:26+00:00
490,3185,City Hall,JC003,40.7177325,-74.043845,70,"CREDITCARD, KEY",22,False,9,0,13,0,False,False,False,False,2022-02-05 23:23:31+00:00
491,3855,Frost St & Debevoise Ave,5433.04,40.71882,-73.93948,71,"CREDITCARD, KEY",22,False,8,0,14,0,False,False,False,False,2022-02-05 23:40:15+00:00
492,3787,Dock 72 Way & Market St,4804.02,40.69985,-73.97141,71,"CREDITCARD, KEY",22,False,6,1,15,0,False,False,False,False,2022-02-05 23:23:46+00:00
493,3985,E 160 St & Tinton Ave,7931.05,40.820302,-73.903944,71,"CREDITCARD, KEY",22,False,7,0,15,0,False,False,False,False,2022-02-05 21:36:21+00:00
494,4020,Bradhurst Ave & W 148 St,7992.04,40.825125,-73.941616,71,"CREDITCARD, KEY",22,False,7,0,15,0,False,False,False,False,2022-02-05 20:45:57+00:00
495,3830,Halsey St & Evergreen Ave,4474.01,40.68858,-73.91227,71,"CREDITCARD, KEY",22,False,4,0,18,0,False,False,False,False,2022-02-05 21:28:27+00:00
496,3896,Madison St & Seneca Ave,4880.11,40.70183,-73.90625,71,"CREDITCARD, KEY",22,False,4,0,18,0,False,False,False,False,2022-02-05 19:02:53+00:00
497,3989,Willis Ave & E 137 St,7726.02,40.808384,-73.923604,71,"CREDITCARD, KEY",22,False,3,0,19,0,False,False,False,False,2022-02-05 21:50:08+00:00
498,4014,Riverside Dr & W 148 St,8054.04,40.829114,-73.950426,71,"CREDITCARD, KEY",22,False,3,0,19,0,False,False,False,False,2022-02-05 23:54:36+00:00
499,3835,Knickerbocker Ave & Hancock St,4663.02,40.69385,-73.90974,71,"CREDITCARD, KEY",22,False,1,1,20,0,False,False,False,False,2022-02-05 16:48:08+00:00
500,4520,Mama Johnson Field - 4 St & Jackson St,HB404,40.74313993965626,-74.04004096984863,311,"CREDITCARD, KEY",22,False,2,0,20,0,False,False,False,False,2022-02-05 21:06:11+00:00
501,4581,E Mosholu Pkwy & Van Cortlandt Ave E,8778.01,40.87656,-73.88366,71,"CREDITCARD, KEY",22,False,2,0,20,0,False,False,False,False,2022-02-05 09:40:48+00:00
502,4629,Webb Ave & W 190 St,8624.01,40.8660052,-73.904254892,71,"CREDITCARD, KEY",22,False,2,0,20,0,False,False,False,False,2022-02-05 19:06:11+00:00
503,4084,Sheridan Ave & E 168 St,8160.03,40.835334,-73.9154,71,"CREDITCARD, KEY",22,False,1,0,21,0,False,False,False,False,2022-02-05 20:48:21+00:00
504,4102,Grand Concourse & E 164 St,8057.02,40.829608,-73.921461,71,"CREDITCARD, KEY",22,False,1,0,21,0,False,False,False,False,2022-02-05 20:28:22+00:00
505,4144,Lafayette Ave & Hunts Point Ave,7883.06,40.816567,-73.888161,71,"CREDITCARD, KEY",22,False,1,0,21,0,False,False,False,False,2022-02-05 19:24:15+00:00
506,4423,57 St & 4 Ave,3093.07,40.642622,-74.016866,71,"CREDITCARD, KEY",22,False,1,0,21,0,False,False,False,False,2022-02-05 09:20:33+00:00
507,4556,Grand Ave & W Fordham Rd,8571.02,40.86288,-73.90316,71,"CREDITCARD, KEY",22,False,0,0,22,0,False,False,False,False,2022-02-05 16:32:51+00:00
508,4584,Weeks Ave & E 175 St,8340.05,40.846879,-73.907342,71,"CREDITCARD, KEY",22,False,0,0,22,0,False,False,False,False,2022-02-05 09:41:27+00:00
509,3256,Pier 40 - Hudson River Park,5696.03,40.7277140777778,-74.01129573583603,71,"CREDITCARD, KEY",23,False,20,3,0,0,False,False,False,False,2022-02-05 23:43:54+00:00
510,3337,Dwight St & Van Dyke St,3981.10,40.67363551341504,-74.01195555925369,71,"CREDITCARD, KEY",23,False,21,2,0,0,False,False,False,False,2022-02-05 19:29:38+00:00
511,3342,Pioneer St & Richards St,4128.08,40.6777748,-74.0094613,71,"CREDITCARD, KEY",23,False,22,1,0,0,False,False,False,False,2022-02-05 18:01:45+00:00
512,3876,Forest Ave & Summerfield St,4798.02,40.69922,-73.89795,71,"CREDITCARD, KEY",23,False,23,0,0,0,False,False,False,False,2022-02-05 08:19:50+00:00
513,4462,10 Ave & W 202 St,8543.01,40.861281970750994,-73.921417593956,71,"CREDITCARD, KEY",23,False,23,0,0,0,False,False,False,False,2022-02-05 09:20:33+00:00
514,4465,Seaman Ave & Isham St,8665.02,40.86989866194045,-73.92076313495636,71,"CREDITCARD, KEY",23,False,23,0,0,0,False,False,False,False,2022-02-05 09:20:34+00:00
515,3551,3 Ave & E 112 St,7543.15,40.795508,-73.941606,71,"CREDITCARD, KEY",23,False,21,1,1,0,False,False,False,False,2022-02-05 22:57:30+00:00
516,3609,Vernon Blvd & 31 Ave,7003.06,40.7692475,-73.9354504,71,"CREDITCARD, KEY",23,False,22,0,1,0,False,False,False,False,2022-02-05 23:52:39+00:00
